ID,TAXON_ORDER,TAXON_ORDER_OUT,SCI_NAME,PRIMARY_COM_NAME,CATEGORY,AOU_IN,AOU_OUT,CBCSPCODE,SPORDER,FAMILY,GENUS,SPECIES,COMMON_NAME_IN,COMMON_NAME_OUT,CRC_SCI_NAME,CRC_COM_NAME,DIURNALLANDBIRD,eBird_Changes,NOTES,
1369,9380,9380,Grus canadensis,Sandhill Crane (Florida),subspecies,2060,2060,flocra,Gruiformes,Gruidae,Grus,canadensis,Florida Crane,,Grus canadensis,Sandhill Crane,0,,,
1370,9390,9380,Grus canadensis canadensis,Sandhill Crane (Lesser),subspecies,,,,Gruiformes,Gruidae,Grus,canadensis,,,,,0,,,
1371,9400,9380,Grus canadensis tabida,Sandhill Crane (Greater),subspecies,,,,Gruiformes,Gruidae,Grus,canadensis,,,,,0,,,
1372,9410,9380,Grus canadensis rowani,Sandhill Crane (rowani),subspecies,,,,Gruiformes,Gruidae,Grus,canadensis,,,,,0,,,
1373,9420,9380,Grus canadensis pulla,Sandhill Crane (Mississippi),subspecies,,,,Gruiformes,Gruidae,Grus,canadensis,,,,,0,,,
1374,9430,9380,Grus canadensis pratensis,Sandhill Crane (Florida),subspecies,2060,2060,flscra,Gruiformes,Gruidae,Grus,canadensis,Florida Sandhill Crane,,,,0,,,
1375,9440,9380,Grus canadensis nesiotes,Sandhill Crane (Cuban),subspecies,,,,Gruiformes,Gruidae,Grus,canadensis,,,,,0,,,
1376,9450,9450,Grus virgo,Demoiselle Crane,species,,,,Gruiformes,Gruidae,Grus,virgo,,,Anthropoides virgo,Demoiselle Crane,0,,,
1377,9460,9460,Grus grus,Common Crane,species,2061,2061,comcra,Gruiformes,Gruidae,Grus,grus,Common Crane,,Grus grus,Common Crane,0,,,
1378,9470,9470,Grus americana,Whooping Crane,species,2040,2040,whocra,Gruiformes,Gruidae,Grus,americana,Whooping Crane,,Grus americana,Whooping Crane,0,,,
1379,9470.99,9470.99,Grus,crane sp.,spuh,,,crasp,Gruiformes,Gruidae,,,crane sp.,,,,0,,,
1380,9470.99,9470.99,Grus canadensis x americana,Sandhill Crane x Whooping Crane (hybrid),hybrid,,,x00083,Gruiformes,Gruidae,,,Sandhill Crane x Whooping Crane (hybrid),,,,0,,,
1381,9480,9480,Burhinus bistriatus,Double-striped Thick-knee,species,,,,Charadriiformes,Burhinidae,Burhinus,bistriatus,,,Burhinus bistriatus,Double-striped Thick-knee,0,,,
1382,9490,9490,Burhinus superciliaris,Peruvian Thick-knee,species,,,,Charadriiformes,Burhinidae,Burhinus,superciliaris,,,,,0,,,
1383,9500,9500,Chionis albus,Snowy Sheathbill,species,,,,Charadriiformes,Chionidae,Chionis,albus,,,Chionis albus,Snowy Sheathbill,0,,,
1384,9510,9510,Vanellus vanellus,Northern Lapwing,species,2690,2690,norlap,Charadriiformes,Charadriidae,Vanellus,vanellus,Northern Lapwing,,Vanellus vanellus,Northern Lapwing,0,,,
1385,9520,9520,Vanellus spinosus,Spur-winged Lapwing,species,,,,Charadriiformes,Charadriidae,Vanellus,spinosus,,,Vanellus spinosus,Spur-winged Lapwing,0,,,
1386,9521,9521,Vanellus miles,Masked Lapwing,species,,,,Charadriiformes,Charadriidae,Vanellus,miles,,,Vanellus miles,Masked Lapwing,0,,,
1387,9530,9530,Vanellus cayanus,Pied Lapwing,species,,,,Charadriiformes,Charadriidae,Vanellus,cayanus,,,Vanellus cayanus,Pied Lapwing,0,,,
1388,9540,9540,Vanellus chilensis,Southern Lapwing,species,,,,Charadriiformes,Charadriidae,Vanellus,chilensis,,,Vanellus chilensis,Southern Lapwing,0,,,
1389,9550,9540,Vanellus chilensis cayennensis,Southern Lapwing (Northern),subspecies,,,,Charadriiformes,Charadriidae,Vanellus,chilensis,,,,,0,,,
1390,9560,9540,Vanellus chilensis lampronotus,Southern Lapwing (Central South America),subspecies,,,,Charadriiformes,Charadriidae,Vanellus,chilensis,,,,,0,,,
1391,9570,9540,Vanellus chilensis chilensis/fretensis,Southern Lapwing (Southern South America),subspecies,,,,Charadriiformes,Charadriidae,Vanellus,chilensis,,,,,0,,,
1392,9580,9580,Vanellus resplendens,Andean Lapwing,species,,,,Charadriiformes,Charadriidae,Vanellus,resplendens,,,Vanellus resplendens,Andean Lapwing,0,,,
1393,9581,9581,Erythrogonys cinctus,Red-kneed Dotterel,species,,,,Charadriiformes,Charadriidae,Erythrogonys,cinctus,,,Erythrogonys cinctus,Red-kneed Dotterel,0,,,
1394,9590,9590,Pluvialis squatarola,Black-bellied Plover,species,2700,2700,abbplo,Charadriiformes,Charadriidae,Pluvialis,squatarola,American Black-bellied Plover,,Pluvialis squatarola,Black-bellied Plover,0,,,
1395,9590,9590,Pluvialis squatarola,Black-bellied Plover,species,2700,2700,bkbplo,Charadriiformes,Charadriidae,Pluvialis,squatarola,Black-bellied Plover,,Pluvialis squatarola,Black-bellied Plover,0,,,
1396,9600,9600,Pluvialis apricaria,European Golden-Plover,species,,,,Charadriiformes,Charadriidae,Pluvialis,apricaria,,,Pluvialis apricaria,Eurasian Golden-Plover,0,,,
1397,9610,9610,Pluvialis dominica,American Golden-Plover,species,2720,2720,amgplo,Charadriiformes,Charadriidae,Pluvialis,dominica,American Golden-Plover,,Pluvialis dominica,American Golden-Plover,0,,,
1398,9610,9610,Pluvialis dominica,Lesser Golden-Plover,species,,,legplo,Charadriiformes,Charadriidae,Pluvialis,dominica,Lesser Golden-Plover,,,,0,,,
1399,9620,9620,Pluvialis fulva,Pacific Golden-Plover,species,2721,2721,pagplo,Charadriiformes,Charadriidae,Pluvialis,fulva,Pacific Golden-Plover,,Pluvialis fulva,Pacific Golden-Plover,0,,,
1400,9625,9625,Pluvialis dominica/fulva,American/Pacific Golden-Plover,slash,,,,Charadriiformes,Charadriidae,Pluvialis,dominica/fulva,,,,,0,,,
1401,9630,9630,Pluvialis sp.,golden-plover sp.,spuh,,,golplo,Charadriiformes,Charadriidae,Pluvialis,,golden-plover sp.,,,,0,,,
1402,9631,9631,Pluvialis sp.,Black-bellied Plover/golden-plover sp.,spuh,,,pluvia,Charadriiformes,Charadriidae,Pluvialis,,Pluvialis sp.,,,,0,,,
1403,9632,9632,Charadrius obscurus,Red-breasted Dotterel,species,,,,Charadriiformes,Charadriidae,Charadrius,obscurus,,,Charadrius obscurus,Red-breasted Dotterel,0,,,
1404,9640,9640,Charadrius mongolus,Lesser Sand-Plover,species,2790,2790,,Charadriiformes,Charadriidae,Charadrius,mongolus,Mongolian Plover,,Charadrius mongolus,Lesser Sand-Plover,0,,,
1405,9650,9650,Charadrius leschenaultii,Greater Sand-Plover,species,,,,Charadriiformes,Charadriidae,Charadrius,leschenaultii,,,Charadrius leschenaultii,Greater Sand-Plover,0,,,
1406,9660,9660,Charadrius collaris,Collared Plover,species,,,,Charadriiformes,Charadriidae,Charadrius,collaris,,,Charadrius collaris,Collared Plover,0,,,
1407,9670,9670,Charadrius alticola,Puna Plover,species,,,,Charadriiformes,Charadriidae,Charadrius,alticola,,,Charadrius alticola,Puna Plover,0,,,
1408,9680,9680,Charadrius falklandicus,Two-banded Plover,species,,,,Charadriiformes,Charadriidae,Charadrius,falklandicus,,,Charadrius falklandicus,Two-banded Plover,0,,,
1409,9681,9681,Charadrius bicinctus,Double-banded Plover,species,,,,Charadriiformes,Charadriidae,Charadrius,bicinctus,,,Charadrius bicinctus,Double-banded Plover,0,,,
1410,9690,9690,Charadrius pecuarius,Kittlitz's Plover,species,,,,Charadriiformes,Charadriidae,Charadrius,pecuarius,,,Charadrius pecuarius,Kittlitz's Plover,0,,,
1411,9700,9700,Charadrius alexandrinus,Snowy Plover,species,2780,2780,cusplo,Charadriiformes,Charadriidae,Charadrius,alexandrinus,Cuban Snowy Plover,,Charadrius alexandrinus,Snowy Plover,0,,,
1412,9700,9700,Charadrius alexandrinus,Snowy Plover,species,2780,2780,wesplo,Charadriiformes,Charadriidae,Charadrius,alexandrinus,Western Snowy Plover,,Charadrius alexandrinus,Snowy Plover,0,,,
1413,9700,9700,Charadrius alexandrinus,Snowy Plover,species,2780,2780,snoplo,Charadriiformes,Charadriidae,Charadrius,alexandrinus,Snowy Plover,,Charadrius alexandrinus,Snowy Plover,0,,,
1414,9701,9701,Charadrius ruficapillus,Red-capped Plover,species,,,,Charadriiformes,Charadriidae,Charadrius,ruficapillus,,,Charadrius ruficapillus,Red-capped Plover,0,,,
1415,9710,9710,Charadrius wilsonia,Wilson's Plover,species,2800,2800,wilplo,Charadriiformes,Charadriidae,Charadrius,wilsonia,Wilson's Plover,,Charadrius wilsonia,Wilson's Plover,0,,,
1416,9720,9720,Charadrius hiaticula,Common Ringed Plover,species,2750,2750,,Charadriiformes,Charadriidae,Charadrius,hiaticula,,,Charadrius hiaticula,Common Ringed Plover,0,,,
1417,9730,9730,Charadrius semipalmatus,Semipalmated Plover,species,2740,2740,rngplo,Charadriiformes,Charadriidae,Charadrius,semipalmatus,Ringed Plover,,Charadrius semipalmatus,Semipalmated Plover,0,,,
1418,9730,9730,Charadrius semipalmatus,Semipalmated Plover,species,2740,2740,semplo,Charadriiformes,Charadriidae,Charadrius,semipalmatus,Semipalmated Plover,,Charadrius semipalmatus,Semipalmated Plover,0,,,
1419,9740,9740,Charadrius melodus,Piping Plover,species,2770,2770,pipplo,Charadriiformes,Charadriidae,Charadrius,melodus,Piping Plover,,Charadrius melodus,Piping Plover,0,,,
1420,9750,9750,Charadrius dubius,Little Ringed Plover,species,,,,Charadriiformes,Charadriidae,Charadrius,dubius,,,Charadrius dubius,Little Ringed Plover,0,,,
1421,9760,9760,Charadrius vociferus,Killdeer,species,2730,2730,killde,Charadriiformes,Charadriidae,Charadrius,vociferus,Killdeer,,Charadrius vociferus,Killdeer,0,,,
1422,9770,9770,Charadrius montanus,Mountain Plover,species,2810,2810,mouplo,Charadriiformes,Charadriidae,Charadrius,montanus,Mountain Plover,,Charadrius montanus,Mountain Plover,0,,,
1423,9780,9780,Charadrius veredus,Oriental Plover,species,,,,Charadriiformes,Charadriidae,Charadrius,veredus,,,Charadrius veredus,Oriental Plover,0,,,
1424,9790,9790,Charadrius morinellus,Eurasian Dotterel,species,2691,2691,,Charadriiformes,Charadriidae,Charadrius,morinellus,,,Charadrius morinellus,Eurasian Dotterel,0,,,
1425,9800,9800,Charadrius modestus,Rufous-chested Dotterel,species,,,,Charadriiformes,Charadriidae,Charadrius,modestus,,,Charadrius modestus,Rufous-chested Dotterel,0,,,
1426,9800.5,9800.5,Charadrius sp.,small plover sp.,spuh,,,,Charadriiformes,Charadriidae,Charadrius,,,,,,0,,,
1427,9801,9801,Thinornis novaeseelandiae,Shore Plover,species,,,,Charadriiformes,Charadriidae,Thinornis,novaeseelandiae,,,Thinornis novaeseelandiae,Shore Plover,0,,,
1428,9802,9802,Elseyornis melanops,Black-fronted Dotterel,species,,,,Charadriiformes,Charadriidae,Elseyornis,melanops,,,Elseyornis melanops,Black-fronted Dotterel,0,,,
1429,9803,9803,Anarhynchus frontalis,Wrybill,species,,,,Charadriiformes,Charadriidae,Anarhynchus,frontalis,,,Anarhynchus frontalis,Wrybill,0,,,
1430,9810,9810,Phegornis mitchellii,Diademed Plover,species,,,,Charadriiformes,Charadriidae,Phegornis,mitchellii,,,Phegornis mitchellii,Diademed Sandpiper-Plover,0,,,
1431,9820,9820,Oreopholus ruficollis,Tawny-throated Dotterel,species,,,,Charadriiformes,Charadriidae,Oreopholus,ruficollis,,,Oreopholus ruficollis,Tawny-throated Dotterel,0,,,
1432,9825,9825,Charadriidae sp.,plover sp.,spuh,,,plover,Charadriiformes,Charadriidae,Charadriidae,,plover sp.,,,,0,,,
1433,9825.99,9825.99,Charadriinae,Red-bellied Plover,spuh,,,rebplo,Charadriiformes,Charadriidae,,,Red-bellied Plover,,,,0,,,
1434,9830,9830,Pluvianellus socialis,Magellanic Plover,species,,,,Charadriiformes,Charadriidae,Pluvianellus,socialis,,,Pluvianellus socialis,Magellanic Plover,0,,,
1435,9840,9840,Haematopus ostralegus,Eurasian Oystercatcher,species,,,,Charadriiformes,Haematopodidae,Haematopus,ostralegus,,,Haematopus ostralegus,Eurasian Oystercatcher,0,,,
1436,9841,9841,Haematopus finschi,South Island Oystercatcher,species,,,,Charadriiformes,Haematopodidae,Haematopus,finschi,,,Haematopus finschi,South Island Oystercatcher,0,,,
1437,9842,9842,Haematopus chathamensis,Chatham Oystercatcher,species,,,,Charadriiformes,Haematopodidae,Haematopus,chathamensis,,,Haematopus chathamensis,Chatham Oystercatcher,0,,,
1438,9843,9843,Haematopus unicolor,Variable Oystercatcher,species,,,,Charadriiformes,Haematopodidae,Haematopus,unicolor,,,Haematopus unicolor,Variable Oystercatcher,0,,,
1439,9850,9850,Haematopus palliatus,American Oystercatcher,species,2860,2860,ameoys,Charadriiformes,Haematopodidae,Haematopus,palliatus,American Oystercatcher,,Haematopus palliatus,American Oystercatcher,0,,,
1440,9860,9860,Haematopus palliatus x bachmani,American x Black Oystercatcher (hybrid),hybrid,,,x00006,Charadriiformes,Haematopodidae,Haematopus,,American Oystercatcher X Black Oystercatcher (hybrid),,,,0,,,
1441,9870,9870,Haematopus ater,Blackish Oystercatcher,species,,,,Charadriiformes,Haematopodidae,Haematopus,ater,,,Haematopus ater,Blackish Oystercatcher,0,,,
1442,9880,9880,Haematopus leucopodus,Magellanic Oystercatcher,species,,,,Charadriiformes,Haematopodidae,Haematopus,leucopodus,,,Haematopus leucopodus,Magellanic Oystercatcher,0,,,
1443,9890,9890,Haematopus bachmani,Black Oystercatcher,species,2870,2870,blkoys,Charadriiformes,Haematopodidae,Haematopus,bachmani,Black Oystercatcher,,Haematopus bachmani,Black Oystercatcher,0,,,
1444,9890.99,9890.99,Haematopus,oystercatcher sp.,spuh,,,oyster,Charadriiformes,Haematopodidae,,,oystercatcher sp.,,,,0,,,
1445,9900,9900,Himantopus himantopus,Black-winged Stilt,species,,,,Charadriiformes,Recurvirostridae,Himantopus,himantopus,,,Himantopus himantopus,Black-winged Stilt,0,,,
1446,9901,9901,Himantopus leucocephalus,Pied Stilt,species,,,,Charadriiformes,Recurvirostridae,Himantopus,leucocephalus,,,Himantopus leucocephalus,White-headed Stilt,0,,,
1447,9901.5,9901.5,Himantopus leucocephalus x novaezelandiae,Pied x Black Stilt (hybrid),hybrid,,,,Charadriiformes,Recurvirostridae,Himantopus,,,,,,0,,,
1448,9902,9902,Himantopus novaezelandiae,Black Stilt,species,,,,Charadriiformes,Recurvirostridae,Himantopus,novaezelandiae,,,Himantopus novaezelandiae,Black Stilt,0,,,
1449,9910,9910,Himantopus mexicanus,Black-necked Stilt,species,2260,2260,bknsti,Charadriiformes,Recurvirostridae,Himantopus,mexicanus,Black-necked Stilt,,Himantopus mexicanus,Black-necked Stilt,0,,,
1450,9915,9910,Himantopus mexicanus mexicanus,Black-necked Stilt (Black-necked),subspecies,,,,Charadriiformes,Recurvirostridae,Himantopus,mexicanus,,,,,0,,,
1451,9920,9910,Himantopus mexicanus knudseni,Black-necked Stilt (Hawaiian),subspecies,2260,2260,hawsti,Charadriiformes,Recurvirostridae,Himantopus,mexicanus,Hawaiian Stilt,,,,0,,,
1452,9925,9910,Himantopus mexicanus melanurus,Black-necked Stilt (White-backed),subspecies,,,,Charadriiformes,Recurvirostridae,Himantopus,mexicanus,,,,,0,,,
1453,9925.99,9925.99,Himantopus,stilt sp.,spuh,,,stilt,Charadriiformes,Recurvirostridae,Himantopus,,stilt sp.,,,,0,,,
1454,9930,9930,Recurvirostra americana,American Avocet,species,2250,2250,avocet,Charadriiformes,Recurvirostridae,Recurvirostra,americana,Avocet,,Recurvirostra americana,American Avocet,0,,,
1455,9930,9930,Recurvirostra americana,American Avocet,species,2250,2250,ameavo,Charadriiformes,Recurvirostridae,Recurvirostra,americana,American Avocet,,Recurvirostra americana,American Avocet,0,,,
1456,9931,9931,Recurvirostra novaehollandiae,Red-necked Avocet,species,,,,Charadriiformes,Recurvirostridae,Recurvirostra,novaehollandiae,,,Recurvirostra novaehollandiae,Red-necked Avocet,0,,,
1457,9940,9940,Recurvirostra andina,Andean Avocet,species,,,,Charadriiformes,Recurvirostridae,Recurvirostra,andina,,,Recurvirostra andina,Andean Avocet,0,,,
1458,9950,9950,Jacana spinosa,Northern Jacana,species,2880,2880,jacana,Charadriiformes,Jacanidae,Jacana,spinosa,Jacana,,Jacana spinosa,Northern Jacana,0,,,
1459,9950,9950,Jacana spinosa,Northern Jacana,species,2880,2880,norjac,Charadriiformes,Jacanidae,Jacana,spinosa,Northern Jacana,,Jacana spinosa,Northern Jacana,0,,,
1460,9960,9960,Jacana jacana,Wattled Jacana,species,,,,Charadriiformes,Jacanidae,Jacana,jacana,,,Jacana jacana,Wattled Jacana,0,,,
1461,9970,9970,Xenus cinereus,Terek Sandpiper,species,2632,2632,,Charadriiformes,Scolopacidae,Xenus,cinereus,,,Xenus cinereus,Terek Sandpiper,0,,,
1462,9980,9980,Actitis hypoleucos,Common Sandpiper,species,2631,2631,,Charadriiformes,Scolopacidae,Actitis,hypoleucos,,,Actitis hypoleucos,Common Sandpiper,0,,,
1463,9990,9990,Actitis macularius,Spotted Sandpiper,species,2630,2630,sptsan,Charadriiformes,Scolopacidae,Actitis,macularius,Spotted Sandpiper,,Actitis macularius,Spotted Sandpiper,0,,,
1464,10000,10000,Tringa ochropus,Green Sandpiper,species,,,,Charadriiformes,Scolopacidae,Tringa,ochropus,,,Tringa ochropus,Green Sandpiper,0,,,
1465,10010,10010,Tringa solitaria,Solitary Sandpiper,species,2560,2560,solsan,Charadriiformes,Scolopacidae,Tringa,solitaria,Solitary Sandpiper,,Tringa solitaria,Solitary Sandpiper,0,,,
1466,10020,10010,Tringa solitaria solitaria,Solitary Sandpiper (Eastern),subspecies,,,,Charadriiformes,Scolopacidae,Tringa,solitaria,,,,,0,,,
1467,10030,10010,Tringa solitaria cinnamomea,Solitary Sandpiper (Western),subspecies,,,,Charadriiformes,Scolopacidae,Tringa,solitaria,,,,,0,,,
1468,10040,10040,Tringa brevipes,Gray-tailed Tattler,species,2591,2591,,Charadriiformes,Scolopacidae,Tringa,brevipes,,,Tringa brevipes,Gray-tailed Tattler,0,,,
1469,10050,10050,Tringa incana,Wandering Tattler,species,2590,2590,wantat,Charadriiformes,Scolopacidae,Tringa,incana,Wandering Tattler,,Tringa incana,Wandering Tattler,0,,,
1470,10051,10051,Tringa brevipes/incana,Gray-tailed/Wandering Tattler,slash,,,,Charadriiformes,Scolopacidae,Tringa,brevipes/incana,,,,,0,,,
1471,10060,10060,Tringa erythropus,Spotted Redshank,species,2532,2532,spored,Charadriiformes,Scolopacidae,Tringa,erythropus,Spotted Redshank,,Tringa erythropus,Spotted Redshank,0,,,
1472,10070,10070,Tringa melanoleuca,Greater Yellowlegs,species,2540,2540,greyel,Charadriiformes,Scolopacidae,Tringa,melanoleuca,Greater Yellowlegs,,Tringa melanoleuca,Greater Yellowlegs,0,,,
1473,10080,10080,Tringa nebularia,Common Greenshank,species,2530,2530,,Charadriiformes,Scolopacidae,Tringa,nebularia,,,Tringa nebularia,Common Greenshank,0,,,
1474,10090,10090,Tringa semipalmata,Willet,species,2580,2580,willet,Charadriiformes,Scolopacidae,Tringa,semipalmata,Willet,,Tringa semipalmata,Willet,0,,,
1475,10100,10090,Tringa semipalmata semipalmata,Willet (Eastern),subspecies,,,easwil,Charadriiformes,Scolopacidae,Tringa,,Eastern Willet,,,,0,,,
1476,10110,10090,Tringa semipalmata inornata,Willet (Western),subspecies,,,weswil,Charadriiformes,Scolopacidae,Tringa,,Western Willet,,,,0,,,
1477,10120,10120,Tringa flavipes,Lesser Yellowlegs,species,2550,2550,lesyel,Charadriiformes,Scolopacidae,Tringa,flavipes,Lesser Yellowlegs,,Tringa flavipes,Lesser Yellowlegs,0,,,
1478,10130,10130,Tringa melanoleuca/flavipes,Greater/Lesser Yellowlegs,slash,2555,2555,y00017,Charadriiformes,Scolopacidae,Tringa,,Greater Yellowlegs/Lesser Yellowlegs,,,,0,,,
1479,10130,10130,Tringa melanoleuca/flavipes,Greater/Lesser Yellowlegs,slash,,,yelleg,Charadriiformes,Scolopacidae,Tringa,,yellowlegs sp.,,,,0,,,
1480,10140,10140,Tringa stagnatilis,Marsh Sandpiper,species,,,,Charadriiformes,Scolopacidae,Tringa,stagnatilis,,,Tringa stagnatilis,Marsh Sandpiper,0,,,
1481,10150,10150,Tringa glareola,Wood Sandpiper,species,2571,2571,,Charadriiformes,Scolopacidae,Tringa,glareola,,,Tringa glareola,Wood Sandpiper,0,,,
1482,10160,10160,Tringa totanus,Common Redshank,species,,,,Charadriiformes,Scolopacidae,Tringa,totanus,,,Tringa totanus,Common Redshank,0,,,
1483,10165,10165,Tringa sp.,Tringa sp.,spuh,,,tringa,Charadriiformes,Scolopacidae,Tringa,,Tringa sp.,,,,0,,,
1484,10170,10170,Bartramia longicauda,Upland Sandpiper,species,2610,2610,uplsan,Charadriiformes,Scolopacidae,Bartramia,longicauda,Upland Sandpiper,,Bartramia longicauda,Upland Sandpiper,0,,,
1485,10180,10180,Numenius minutus,Little Curlew,species,,,,Charadriiformes,Scolopacidae,Numenius,minutus,,,Numenius minutus,Little Curlew,0,,,
1486,10190,10190,Numenius borealis,Eskimo Curlew,species,2660,2660,,Charadriiformes,Scolopacidae,Numenius,borealis,,,Numenius borealis,Eskimo Curlew,0,,,
1487,10200,10200,Numenius phaeopus,Whimbrel,species,2650,2650,hudcur,Charadriiformes,Scolopacidae,Numenius,phaeopus,Hudsonian Curlew,,Numenius phaeopus,Whimbrel,0,,,
1488,10200,10200,Numenius phaeopus,Whimbrel,species,2650,2650,whimbr,Charadriiformes,Scolopacidae,Numenius,phaeopus,Whimbrel,,Numenius phaeopus,Whimbrel,0,,,
1489,10210,10200,Numenius phaeopus phaeopus,Whimbrel (European),subspecies,2650,2650,eurwhi,Charadriiformes,Scolopacidae,Numenius,phaeopus,European Whimbrel,,,,0,,,
1490,10220,10200,Numenius phaeopus variegatus,Whimbrel (Siberian),subspecies,,,,Charadriiformes,Scolopacidae,Numenius,phaeopus,,,,,0,,,
1491,10230,10200,Numenius phaeopus hudsonius,Whimbrel (American),subspecies,,,,Charadriiformes,Scolopacidae,Numenius,phaeopus,,,,,0,,,
1492,10240,10240,Numenius tahitiensis,Bristle-thighed Curlew,species,2680,2680,brtcur,Charadriiformes,Scolopacidae,Numenius,tahitiensis,Bristle-thighed Curlew,,Numenius tahitiensis,Bristle-thighed Curlew,0,,,
1493,10250,10250,Numenius madagascariensis,Far Eastern Curlew,species,2641,2641,,Charadriiformes,Scolopacidae,Numenius,madagascariensis,,,Numenius madagascariensis,Far Eastern Curlew,0,,,
1494,10260,10260,Numenius tenuirostris,Slender-billed Curlew,species,,,,Charadriiformes,Scolopacidae,Numenius,tenuirostris,,,Numenius tenuirostris,Slender-billed Curlew,0,,,
1495,10270,10270,Numenius arquata,Eurasian Curlew,species,,,,Charadriiformes,Scolopacidae,Numenius,arquata,,,Numenius arquata,Eurasian Curlew,0,,,
1496,10280,10280,Numenius americanus,Long-billed Curlew,species,2640,2640,lobcur,Charadriiformes,Scolopacidae,Numenius,americanus,Long-billed Curlew,,Numenius americanus,Long-billed Curlew,0,,,
1497,10285,10285,Numenius sp.,curlew sp.,spuh,,,curlew,Charadriiformes,Scolopacidae,Numenius,,curlew sp.,,,,0,,,
1498,10285.99,10285.99,Numenius,Numenius sp.,spuh,,,numeni,Charadriiformes,Scolopacidae,Numenius,,Numenius sp.,,,,0,,,
1499,10290,10290,Limosa limosa,Black-tailed Godwit,species,2520,2520,bktgod,Charadriiformes,Scolopacidae,Limosa,limosa,Black-tailed Godwit,,Limosa limosa,Black-tailed Godwit,0,,,
1500,10300,10300,Limosa haemastica,Hudsonian Godwit,species,2510,2510,hudgod,Charadriiformes,Scolopacidae,Limosa,haemastica,Hudsonian Godwit,,Limosa haemastica,Hudsonian Godwit,0,,,
1501,10310,10310,Limosa lapponica,Bar-tailed Godwit,species,2500,2500,batgod,Charadriiformes,Scolopacidae,Limosa,lapponica,Bar-tailed Godwit,,Limosa lapponica,Bar-tailed Godwit,0,,,
